doctor_id,first_name,last_name,gender,yyyy,mm,dd,accepting_patients,specialty_id,ethnicity_id,experience_years,qualifications,phone
11101836,Thad,Lachance,M,1968,1,11,1,10155,110019,28,MD,(714) 977-5104
11101837,Juanita,Bryant,F,1973,3,20,1,10106,110047,19,MBBS,(796) 521-8532
11101838,Rogelio,Ross,M,1980,4,24,1,10126,110016,30,MD,(422) 956-1130
11101839,Sandy,Bishop,F,1957,9,24,1,10101,110055,23,MD,(602) 292-0150
11101840,Reid,Lujan,M,1940,12,25,1,10131,110065,40,MD,(385) 371-6164
11101841,Carlos,Gould,F,1960,12,4,1,10160,110051,42,MD,(273) 737-5806
11101842,Garret,Lamm,M,1978,1,22,1,10159,110017,44,MD,(910) 735-9111
11101843,Donovan,Barth,M,1953,2,1,1,10162,110045,20,MBBS,(392) 639-1840
11101844,Clayton,Mcgee,M,1985,3,6,1,10101,110004,14,MBBS,(574) 738-9900
11101845,Jeane,Kunkel,F,1952,1,27,1,10162,110043,17,MBBS,(474) 586-4594
11101846,Tu,Gaskin,F,1971,9,21,1,10128,110006,17,MBBS,(395) 832-3489
11101847,Kelly,Richardson,F,1977,11,8,1,10122,110066,39,MD,(873) 576-9147
11101848,Buddy,Waddell,M,1967,8,23,1,10174,110007,42,MD,(878) 273-6075
11101849,Omer,Lockhart,M,1959,5,11,1,10159,110018,37,MD,(320) 700-9655
11101850,Ashley,Davis,F,1982,10,13,1,10107,110064,40,MD,(856) 681-5882
11101851,Darnell,Cook,M,1977,8,7,1,10122,110008,16,MBBS,(527) 991-0414
11101852,Mason,Mata,M,1953,5,9,1,10112,110040,10,MBBS,(966) 790-9856
11101853,Ahmed,Kane,M,1986,7,10,1,10137,110066,6,MBBS,(986) 455-7310
11101854,Benton,Stamm,M,1950,3,10,1,10134,110027,38,MD,(416) 970-3163
11101855,Maxwell,Edgar,M,1956,2,16,1,10121,110040,14,MBBS,(303) 979-6115
11101856,Charlesetta,Oh,F,1968,11,5,1,10127,110042,50,MD,(232) 985-7583
11101857,Rod,Cooke,M,1989,8,10,1,10122,110059,14,MBBS,(953) 705-9698
11101858,Jacquelyn,Wood,F,1987,9,2,1,10143,110062,16,MBBS,(251) 462-2346
11101859,Eve,Christensen,F,1962,12,15,1,10163,110011,23,MD,(700) 537-5562
11101860,Letitia,Lynch,F,1959,6,3,1,10183,110063,36,MS,(438) 210-2654
11101861,Kim,Owen,F,1960,4,24,1,10102,110042,18,MBBS,(256) 699-7214
11101862,Russ,Barfield,M,1948,5,17,1,10151,110003,21,MD,(594) 825-8887
11101863,Amado,Bonilla,M,1982,7,1,1,10120,110033,25,MD,(793) 392-2813
11101864,Alethea,Fanning,F,1952,9,10,1,10132,110036,39,MD,(919) 758-7262
11101865,Julene,Best,F,1973,11,20,1,10162,110038,33,MD,(829) 728-4141
11101866,Kerry,Kelly,M,1955,6,11,1,10174,110055,5,MBBS,(860) 224-4555
11101867,Sheryl,Garza,F,1956,2,10,1,10117,110058,43,MD,(722) 374-1819
11101868,Neil,Moore,M,1958,7,1,1,10102,110039,41,MD,(821) 561-8008
11101869,Stephen,Patterson,M,1982,4,7,1,10115,110010,22,MD,(911) 419-7668
11101870,Tomas,Fuller,M,1954,11,4,1,10107,110031,38,MD,(707) 266-2638
11101871,Victor,Perry,M,1961,7,11,1,10180,110060,40,MS,(804) 757-6637
11101872,Kimber,Jarrett,F,1965,9,7,1,10165,110065,49,MD,(909) 595-4209
11101873,Ruby,Mcdonald,F,1961,9,4,1,10162,110064,30,MD,(649) 922-4306
11101874,Kelvin,Singleton,M,1944,1,15,1,10114,110022,30,MD,(714) 443-1086
11101875,Bud,Fernandes,M,1955,7,4,1,10117,110054,39,MD,(451) 771-2461
11101876,Frances,Rodriguez,F,1946,8,18,1,10124,110013,14,MBBS,(713) 481-8170
11101877,Dallas,Banks,M,1982,12,16,1,10138,110023,12,MBBS,(728) 343-8804
11101878,Catherine,Bryant,F,1971,9,27,1,10126,110053,1,MBBS,(931) 718-3152
11101879,Amy,White,F,1942,12,8,1,10152,110017,47,MD,(397) 461-3863
11101880,Annie,Cooper,F,1960,3,10,1,10168,110026,7,MBBS,(782) 456-4845
11101881,Anna,Henderson,F,1960,3,23,1,10112,110041,46,MD,(572) 539-8596
11101882,Gretchen,Medina,F,1985,9,9,1,10124,110054,20,MBBS,(609) 468-1201
11101883,Sharon,Parker,F,1974,3,27,1,10142,110004,45,MD,(375) 670-5435
11101884,Herschel,Yee,M,1962,1,20,1,10169,110061,42,MD,(551) 709-0179
11101885,Billy,Gardner,M,1962,1,26,1,10175,110058,19,MBBS,(735) 886-2526
11101886,Amanda,Howard,F,1984,4,26,1,10129,110006,43,MD,(755) 605-8130
11101887,Sam,Harrison,M,1947,10,19,1,10124,110012,34,MD,(876) 699-7666
11101888,Carol,Robinson,F,1983,11,4,1,10102,110007,1,MBBS,(778) 918-7707
11101889,Tommy,Patrick,M,1955,1,12,1,10145,110023,49,MD,(792) 662-5075
11101890,Dallas,Newton,M,1949,10,2,1,10117,110027,14,MBBS,(377) 231-6495
11101891,April,Lowe,F,1949,12,19,1,10159,110021,39,MD,(502) 535-9169
11101892,Linda,Hudson,F,1944,7,28,1,10107,110066,25,MD,(449) 778-0638
11101893,Terese,Hitchcock,F,1951,4,13,1,10114,110057,30,MD,(263) 579-5561
11101894,Amanda,Tate,F,1946,2,20,1,10152,110061,14,MBBS,(686) 397-0823
11101895,Gil,Vidal,M,1958,2,23,1,10102,110029,25,MD,(813) 403-7658
11101896,John,Fleming,M,1963,8,19,1,10166,110032,16,MBBS,(974) 231-6073
11101897,Reinaldo,Battaglia,M,1959,1,23,1,10111,110030,5,MBBS,(520) 364-4140
11101898,Gerard,Wagner,M,1968,8,5,1,10159,110003,8,MBBS,(727) 473-5008
11101899,Teri,Singleton,F,1973,12,1,1,10167,110017,3,MBBS,(630) 286-7111
11101900,Billy,Byrd,M,1940,4,15,1,10114,110053,7,MBBS,(511) 607-3482
11101901,Gary,Robbins,M,1972,10,11,1,10151,110006,30,MD,(389) 316-6849
11101902,Kathaleen,Gatlin,F,1960,2,14,1,10130,110002,16,MBBS,(765) 491-2131
11101903,Emerita,Pulliam,F,1987,8,27,0,10130,110034,17,MBBS,(935) 754-2916
11101904,Leon,Bryant,M,1989,2,7,1,10121,110007,15,MBBS,(772) 834-0407
11101905,Timothy,Cooper,M,1987,5,28,0,10176,110031,47,MD,(578) 723-1648
11101906,Lenny,Mcgill,M,1960,5,8,1,10103,110005,19,MBBS,(565) 889-4485
11101907,Edith,Carroll,F,1963,5,3,1,10138,110003,9,MBBS,(530) 831-4199
11101908,Kip,Mcgovern,M,1966,3,13,1,10166,110057,38,MD,(692) 395-4593
11101909,Wilburn,Lam,M,1971,2,25,1,10102,110021,5,MBBS,(632) 670-3890
11101910,Kris,Mansfield,M,1942,9,25,1,10138,110062,23,MD,(296) 912-1286
11101911,Andrew,Curtis,M,1989,10,10,0,10173,110052,19,MBBS,(462) 214-8568
11101912,Christine,Perez,F,1940,10,8,1,10158,110050,5,MBBS,(222) 718-2720
11101913,Mitzi,Cook,F,1941,4,17,1,10171,110037,7,MBBS,(986) 251-0533
11101914,Leanora,Baum,F,1989,3,13,1,10172,110045,20,MBBS,(858) 844-9431
11101915,Roy,Ryan,M,1954,4,26,1,10131,110038,20,MBBS,(201) 982-7632
11101916,Sheba,Draper,F,1943,7,5,1,10165,110004,3,MBBS,(948) 406-9186
11101917,Jimmy,Smith,M,1973,4,5,1,10156,110008,26,MD,(815) 712-7419
11101918,Rachele,Mccutchan,F,1979,10,28,1,10119,110050,29,MD,(214) 432-4344
11101919,Janice,Miller,F,1989,5,18,1,10120,110025,39,MD,(882) 387-5114
11101920,Reyes,Olivares,M,1958,10,9,1,10165,110040,6,MBBS,(451) 622-3152
11101921,Pamela,Hall,F,1964,4,9,1,10171,110009,24,MD,(545) 748-5688
11101922,Anand,Gundakaram,M,1945,10,10,1,10136,110017,25,MD,(386) 544-8453
11101923,America,Hensley,F,1968,1,22,1,10138,110026,6,MBBS,(556) 406-5832
11101924,Phil,Padilla,M,1971,3,15,1,10168,110041,50,MD,(679) 646-0983
11101925,Angela,Rivera,F,1973,4,20,1,10138,110055,23,MD,(300) 808-3523
11101926,Wilbur,Greer,M,1989,8,25,1,10161,110003,47,MD,(528) 317-6462
11101927,Diana,Alexander,F,1954,4,19,1,10175,110033,26,MD,(872) 581-3578
11101928,Lesley,Bermudez,M,1983,11,17,1,10156,110028,23,MD,(916) 392-7460
11101929,Kelly,Jimenez,M,1986,3,4,1,10153,110048,12,MBBS,(511) 749-3260
11101930,Ligia,Stilts,F,1965,7,5,1,10141,110012,15,MBBS,(376) 822-1285
11101931,Lester,Lane,M,1948,2,5,1,10156,110012,42,MD,(526) 485-1675
11101932,Jenae,Dube,F,1961,2,24,1,10137,110008,6,MBBS,(470) 351-5503
11101933,Hiram,Courtney,M,1971,6,17,0,10143,110039,24,MD,(630) 382-6056
11101934,Tristan,Mcdonough,M,1962,11,16,1,10112,110011,19,MBBS,(311) 632-2335
11101935,Maria,Bryant,F,1980,5,18,1,10176,110012,33,MD,(554) 215-6104
11101936,Albert,Allen,M,1958,11,21,1,10136,110035,38,MD,(405) 653-7927
11101937,Floyd,Sparks,M,1952,7,16,1,10151,110007,12,MBBS,(836) 596-9552
11101938,Scott,Nunez,M,1961,3,23,1,10133,110044,48,MD,(262) 553-6047
11101939,Janice,Alexander,F,1941,2,14,1,10112,110056,26,MD,(531) 757-3204
11101940,Darryl,Burns,M,1987,1,10,1,10123,110059,33,MD,(631) 737-4045
11101941,Tasha,Lynch,F,1959,5,18,1,10168,110001,30,MD,(523) 501-3484
11101942,Mateen,Aliniazee,M,1954,9,26,1,10160,110002,40,MD,(667) 866-6306
11101943,Jacqueline,Henderson,F,1958,10,1,1,10177,110021,9,MBBS,(607) 614-9440
11101944,Charles,Baker,M,1978,4,7,1,10156,110021,45,MD,(344) 657-4295
11101945,Sydney,Nava,M,1946,5,19,1,10169,110004,23,MD,(686) 715-6722
11101946,Rema,Lowery,F,1958,12,25,0,10150,110038,24,MD,(288) 391-1714
11101947,Alton,Castro,M,1984,8,3,1,10147,110052,36,MD,(409) 826-7443
11101948,Helen,Thomas,F,1979,12,12,1,10150,110002,5,MBBS,(925) 323-5140
11101949,Brandy,Hale,F,1948,8,6,1,10167,110034,27,MD,(905) 249-2265
11101950,Katherine,Griffin,F,1940,6,20,1,10171,110045,26,MD,(542) 982-7108
11101951,Anna,Curry,F,1976,8,15,1,10176,110023,40,MD,(933) 456-2920
11101952,Hattie,Beck,F,1949,1,27,1,10130,110046,45,MD,(862) 927-1613
11101953,Jeannie,Henderson,F,1986,2,17,1,10151,110051,16,MBBS,(728) 991-6576
11101954,Devin,Chavez,M,1957,3,7,1,10174,110026,26,MD,(612) 611-9166
11101955,Casey,Cole,M,1944,12,6,1,10110,110020,18,MBBS,(802) 474-7271
11101956,Kristine,Wong,F,1948,12,14,1,10125,110020,32,MS,(743) 411-0608
11101957,Laurence,Parks,M,1962,9,9,1,10159,110053,3,MBBS,(954) 795-9862
11101958,Evie,Tipton,F,1949,10,15,1,10106,110020,17,MBBS,(293) 618-2618
11101959,Emilio,Mason,M,1985,7,11,1,10142,110017,19,MBBS,(212) 994-4451
11101960,Francesca,Bueno,F,1960,7,10,0,10170,110023,16,MBBS,(505) 845-4355
11101961,Chet,Matson,M,1951,7,17,1,10118,110038,20,MBBS,(671) 288-3275
11101962,Adalberto,Ford,M,1959,9,19,1,10152,110015,45,MD,(710) 328-0226
11101963,Ralph,Richardson,M,1977,2,16,1,10146,110035,34,MD,(984) 212-8910
11101964,Karen,Moore,F,1947,2,22,1,10139,110045,13,MBBS,(919) 566-2221
11101965,Jefferson,Lyle,M,1966,2,11,1,10167,110040,3,MBBS,(896) 264-9672
11101966,Julia,Price,F,1954,11,20,1,10104,110021,28,MD,(517) 463-0981
11101967,Roman,Reid,M,1975,7,7,1,10172,110008,18,MBBS,(817) 473-3990
11101968,Delmer,Mccartney,M,1973,10,8,1,10106,110014,32,MD,(642) 541-8782
11101969,Magda,Hershberger,F,1961,4,13,1,10129,110056,19,MBBS,(287) 508-2391
11101970,Benny,Robbins,M,1982,4,6,1,10150,110008,14,MBBS,(275) 923-5308
11101971,Bethann,Dennen,F,1981,4,6,1,10153,110039,29,MD,(903) 972-9204
11101972,Russ,Casas,M,1960,1,2,1,10122,110002,24,MD,(852) 906-1642
11101973,Dana,Sparks,F,1952,6,13,1,10120,110002,50,MD,(910) 752-3021
11101974,Perry,Graham,M,1942,10,18,1,10134,110012,27,MD,(703) 824-5165
11101975,Della,Woods,F,1949,1,21,0,10148,110057,50,MD,(896) 914-3327
11101976,Burl,Leach,M,1960,7,12,1,10171,110034,34,MD,(440) 578-4814
11101977,Hubert,Reid,M,1972,9,22,1,10124,110049,23,MD,(572) 952-1972
11101978,Terisa,Short,F,1985,3,6,1,10119,110037,12,MBBS,(673) 485-4682
11101979,Craig,Hernandez,M,1982,6,7,1,10169,110012,36,MD,(729) 981-0377
11101980,Edgar,Santiago,M,1973,6,22,1,10157,110053,40,MD,(852) 249-2390
11101981,Nettie,Reese,F,1984,12,5,1,10181,110052,23,MD,(745) 748-1971
11101982,Joline,Whitley,F,1945,4,25,1,10107,110016,7,MBBS,(762) 994-0990
11101983,Milan,Dempsey,M,1970,7,27,1,10151,110044,10,MBBS,(346) 603-7322
11101984,Timmy,Barker,M,1948,1,11,1,10164,110033,45,MD,(710) 322-6633
11101985,Emelina,Alarcon,F,1945,4,13,1,10168,110045,19,MBBS,(241) 417-8937
11101986,Leah,Pierce,F,1941,10,16,1,10146,110059,50,MD,(760) 983-2549
11101987,Donna,Allen,F,1970,7,27,1,10146,110029,21,MD,(980) 919-5497
11101988,Phyllis,Nelson,F,1978,6,2,1,10160,110016,3,MBBS,(421) 827-8226
11101989,Anjanette,Lundy,F,1965,4,15,1,10175,110010,16,MBBS,(817) 969-1328
11101990,Al,Wilkins,M,1984,11,22,1,10101,110061,47,MD,(365) 225-1095
11101991,Alyssa,Francis,F,1943,2,11,1,10159,110048,10,MBBS,(742) 408-9153
11101992,Harlan,Truong,M,1969,2,19,1,10140,110054,11,MBBS,(795) 215-9126
11101993,Kimberly,King,F,1952,6,6,1,10144,110017,26,MD,(833) 731-4152
11101994,Adam,Green,M,1943,5,6,1,10165,110057,45,MD,(766) 263-5010
11101995,Jerry,Coleman,M,1978,7,23,1,10148,110063,37,MD,(681) 514-5193
11101996,Alberto,Fuller,M,1971,10,2,1,10180,110054,37,MS,(429) 578-9557
11101997,Agnes,Gill,F,1982,8,1,1,10133,110061,34,MD,(992) 241-3854
11101998,Clair,Beard,M,1963,12,25,1,10171,110028,13,MBBS,(796) 709-6510
11101999,Brooke,Boone,F,1979,4,10,1,10150,110017,36,MD,(834) 954-7582
11102000,Stuart,Parks,M,1943,5,21,1,10147,110029,49,MD,(823) 998-6907
